date,state,cases_new,Total cases as of date
11/7/2021,Labuan,54,9141
11/7/2021,Putrajaya,49,2599
12/7/2021,Johor,407,75235
12/7/2021,Kedah,415,28999
12/7/2021,Kelantan,133,36274
12/7/2021,Melaka,411,22286
12/7/2021,Negeri Sembilan,794,53186
12/7/2021,Pahang,314,16462
12/7/2021,Perak,168,29278
12/7/2021,Perlis,0,608
12/7/2021,Penang,231,36850
12/7/2021,Sabah,298,72611
12/7/2021,Sarawak,235,69104
12/7/2021,Selangor,4308,290662
12/7/2021,Terengganu,140,11899
12/7/2021,Kuala Lumpur,609,89565
12/7/2021,Labuan,66,9207
12/7/2021,Putrajaya,45,2644
13/7/2021,Johor,406,75641
13/7/2021,Kedah,497,29496
13/7/2021,Kelantan,211,36485
13/7/2021,Melaka,323,22609
13/7/2021,Negeri Sembilan,1033,54219
13/7/2021,Pahang,321,16783
13/7/2021,Perak,329,29607
13/7/2021,Perlis,0,608
13/7/2021,Penang,234,37084
13/7/2021,Sabah,239,72850
13/7/2021,Sarawak,472,69576
13/7/2021,Selangor,5263,295925
13/7/2021,Terengganu,93,11992
13/7/2021,Kuala Lumpur,1521,91086
13/7/2021,Labuan,60,9267
13/7/2021,Putrajaya,77,2721
14/7/2021,Johor,396,76037
14/7/2021,Kedah,504,30000
14/7/2021,Kelantan,236,36721
14/7/2021,Melaka,526,23135
14/7/2021,Negeri Sembilan,1537,55756
14/7/2021,Pahang,400,17183
14/7/2021,Perak,164,29771
14/7/2021,Perlis,3,611
14/7/2021,Penang,210,37294
14/7/2021,Sabah,286,73136
14/7/2021,Sarawak,289,69865
14/7/2021,Selangor,5051,300976
14/7/2021,Terengganu,189,12181
14/7/2021,Kuala Lumpur,1749,92835
14/7/2021,Labuan,38,9305
14/7/2021,Putrajaya,40,2761
15/7/2021,Johor,599,76636
15/7/2021,Kedah,695,30695
15/7/2021,Kelantan,255,36976
15/7/2021,Melaka,484,23619
15/7/2021,Negeri Sembilan,1603,57359
15/7/2021,Pahang,222,17405
15/7/2021,Perak,344,30115
15/7/2021,Perlis,3,614
15/7/2021,Penang,509,37803
15/7/2021,Sabah,370,73506
15/7/2021,Sarawak,363,70228
15/7/2021,Selangor,6120,307096
15/7/2021,Terengganu,70,12251
15/7/2021,Kuala Lumpur,1499,94334
15/7/2021,Labuan,26,9331
15/7/2021,Putrajaya,53,2814
16/7/2021,Johor,609,77245
16/7/2021,Kedah,458,31153
16/7/2021,Kelantan,225,37201
16/7/2021,Melaka,575,24194
16/7/2021,Negeri Sembilan,1619,58978
16/7/2021,Pahang,382,17787
16/7/2021,Perak,299,30414
16/7/2021,Perlis,7,621
16/7/2021,Penang,376,38179
16/7/2021,Sabah,326,73832
16/7/2021,Sarawak,423,70651
16/7/2021,Selangor,5512,312608
16/7/2021,Terengganu,102,12353
16/7/2021,Kuala Lumpur,1542,95876
16/7/2021,Labuan,24,9355
16/7/2021,Putrajaya,62,2876
17/7/2021,Johor,625,77870
17/7/2021,Kedah,701,31854
17/7/2021,Kelantan,211,37412
17/7/2021,Melaka,569,24763
17/7/2021,Negeri Sembilan,1280,60258
17/7/2021,Pahang,317,18104
17/7/2021,Perak,428,30842
17/7/2021,Perlis,1,622
17/7/2021,Penang,396,38575
17/7/2021,Sabah,647,74479
17/7/2021,Sarawak,388,71039
17/7/2021,Selangor,4985,317593
17/7/2021,Terengganu,177,12530
17/7/2021,Kuala Lumpur,1740,97616
17/7/2021,Labuan,22,9377
17/7/2021,Putrajaya,41,2917
18/7/2021,Johor,808,78678
18/7/2021,Kedah,696,32550
18/7/2021,Kelantan,146,37558
18/7/2021,Melaka,289,25052
18/7/2021,Negeri Sembilan,771,61029
18/7/2021,Pahang,369,18473
18/7/2021,Perak,407,31249
18/7/2021,Perlis,5,627
18/7/2021,Penang,295,38870
18/7/2021,Sabah,666,75145
18/7/2021,Sarawak,261,71300
18/7/2021,Selangor,4828,322421
18/7/2021,Terengganu,123,12653
18/7/2021,Kuala Lumpur,945,98561
18/7/2021,Labuan,50,9427
18/7/2021,Putrajaya,51,2968
19/7/2021,Johor,876,79554
19/7/2021,Kedah,705,33255
19/7/2021,Kelantan,170,37728
19/7/2021,Melaka,474,25526
19/7/2021,Negeri Sembilan,1340,62369
19/7/2021,Pahang,475,18948
19/7/2021,Perak,324,31573
19/7/2021,Perlis,1,628
19/7/2021,Penang,426,39296
19/7/2021,Sabah,651,75796
19/7/2021,Sarawak,301,71601
19/7/2021,Selangor,4404,326825
19/7/2021,Terengganu,144,12797
19/7/2021,Kuala Lumpur,609,99170
19/7/2021,Labuan,24,9451
19/7/2021,Putrajaya,48,3016
20/7/2021,Johor,793,80347
20/7/2021,Kedah,701,33956
20/7/2021,Kelantan,179,37907
20/7/2021,Melaka,309,25835
20/7/2021,Negeri Sembilan,970,63339
20/7/2021,Pahang,288,19236
20/7/2021,Perak,295,31868
20/7/2021,Perlis,2,630
20/7/2021,Penang,460,39756
20/7/2021,Sabah,657,76453
20/7/2021,Sarawak,351,71952
20/7/2021,Selangor,5524,332349
20/7/2021,Terengganu,190,12987
20/7/2021,Kuala Lumpur,1580,100750
20/7/2021,Labuan,17,9468
20/7/2021,Putrajaya,50,3066
21/7/2021,Johor,644,80991
21/7/2021,Kedah,800,34756
21/7/2021,Kelantan,386,38293
21/7/2021,Melaka,453,26288
21/7/2021,Negeri Sembilan,745,64084
21/7/2021,Pahang,603,19839
21/7/2021,Perak,274,32142
21/7/2021,Perlis,2,632
21/7/2021,Penang,362,40118
21/7/2021,Sabah,474,76927
21/7/2021,Sarawak,261,72213
21/7/2021,Selangor,5550,337899
21/7/2021,Terengganu,171,13158
21/7/2021,Kuala Lumpur,1174,101924
21/7/2021,Labuan,35,9503
21/7/2021,Putrajaya,51,3117
22/7/2021,Johor,791,81782
22/7/2021,Kedah,701,35457
22/7/2021,Kelantan,240,38533
22/7/2021,Melaka,353,26641
22/7/2021,Negeri Sembilan,711,64795
22/7/2021,Pahang,261,20100
22/7/2021,Perak,284,32426
22/7/2021,Perlis,6,638
22/7/2021,Penang,371,40489
22/7/2021,Sabah,497,77424
22/7/2021,Sarawak,644,72857
22/7/2021,Selangor,6049,343948
22/7/2021,Terengganu,391,13549
22/7/2021,Kuala Lumpur,1611,103535
22/7/2021,Labuan,24,9527
22/7/2021,Putrajaya,100,3217
23/7/2021,Johor,722,82504
23/7/2021,Kedah,937,36394
23/7/2021,Kelantan,372,38905
23/7/2021,Melaka,452,27093
23/7/2021,Negeri Sembilan,682,65477
23/7/2021,Pahang,457,20557
23/7/2021,Perak,415,32841
23/7/2021,Perlis,3,641
23/7/2021,Penang,530,41019
23/7/2021,Sabah,516,77940
23/7/2021,Sarawak,461,73318
23/7/2021,Selangor,7672,351620
23/7/2021,Terengganu,229,13778
23/7/2021,Kuala Lumpur,2063,105598
23/7/2021,Labuan,21,9548
23/7/2021,Putrajaya,41,3258
24/7/2021,Johor,804,83308
24/7/2021,Kedah,867,37261
24/7/2021,Kelantan,502,39407
24/7/2021,Melaka,631,27724
24/7/2021,Negeri Sembilan,625,66102
24/7/2021,Pahang,406,20963
24/7/2021,Perak,469,33310
24/7/2021,Perlis,7,648
24/7/2021,Penang,505,41524
24/7/2021,Sabah,712,78652
24/7/2021,Sarawak,261,73579
24/7/2021,Selangor,7351,358971
24/7/2021,Terengganu,267,14045
24/7/2021,Kuala Lumpur,2406,108004
24/7/2021,Labuan,30,9578
24/7/2021,Putrajaya,59,3317
25/7/2021,Johor,950,84258
25/7/2021,Kedah,1216,38477
25/7/2021,Kelantan,266,39673
25/7/2021,Melaka,370,28094
25/7/2021,Negeri Sembilan,513,66615
25/7/2021,Pahang,424,21387
25/7/2021,Perak,609,33919
25/7/2021,Perlis,10,658
25/7/2021,Penang,573,42097
25/7/2021,Sabah,818,79470
25/7/2021,Sarawak,407,73986
25/7/2021,Selangor,8500,367471
25/7/2021,Terengganu,273,14318
25/7/2021,Kuala Lumpur,2045,110049
25/7/2021,Labuan,21,9599
25/7/2021,Putrajaya,50,3367
26/7/2021,Johor,1449,85707
26/7/2021,Kedah,1160,39637
26/7/2021,Kelantan,346,40019
26/7/2021,Melaka,373,28467
26/7/2021,Negeri Sembilan,452,67067
26/7/2021,Pahang,386,21773
26/7/2021,Perak,590,34509
26/7/2021,Perlis,2,660
26/7/2021,Penang,402,42499
26/7/2021,Sabah,720,80190
26/7/2021,Sarawak,356,74342
26/7/2021,Selangor,6508,373979
26/7/2021,Terengganu,245,14563
26/7/2021,Kuala Lumpur,1425,111474
26/7/2021,Labuan,8,9607
26/7/2021,Putrajaya,94,3461
27/7/2021,Johor,907,86614
27/7/2021,Kedah,1000,40637
27/7/2021,Kelantan,592,40611
27/7/2021,Melaka,674,29141
27/7/2021,Negeri Sembilan,669,67736
27/7/2021,Pahang,403,22176
27/7/2021,Perak,583,35092
27/7/2021,Perlis,2,662
27/7/2021,Penang,618,43117
27/7/2021,Sabah,741,80931
27/7/2021,Sarawak,405,74747
27/7/2021,Selangor,6616,380595
27/7/2021,Terengganu,317,14880
27/7/2021,Kuala Lumpur,2457,113931
27/7/2021,Labuan,11,9618
27/7/2021,Putrajaya,122,3583
28/7/2021,Johor,767,87381
28/7/2021,Kedah,1112,41749
28/7/2021,Kelantan,532,41143
28/7/2021,Melaka,531,29672
28/7/2021,Negeri Sembilan,863,68599
28/7/2021,Pahang,429,22605
28/7/2021,Perak,406,35498
28/7/2021,Perlis,3,665
28/7/2021,Penang,760,43877
28/7/2021,Sabah,913,81844
28/7/2021,Sarawak,464,75211
28/7/2021,Selangor,7171,387766
28/7/2021,Terengganu,490,15370
28/7/2021,Kuala Lumpur,2880,116811
28/7/2021,Labuan,16,9634
28/7/2021,Putrajaya,68,3651
29/7/2021,Johor,1054,88435
29/7/2021,Kedah,1212,42961
29/7/2021,Kelantan,615,41758
29/7/2021,Melaka,416,30088
29/7/2021,Negeri Sembilan,884,69483
29/7/2021,Pahang,638,23243
29/7/2021,Perak,596,36094
29/7/2021,Perlis,10,675
29/7/2021,Penang,554,44431
29/7/2021,Sabah,776,82620
29/7/2021,Sarawak,582,75793
29/7/2021,Selangor,7163,394929
29/7/2021,Terengganu,437,15807
29/7/2021,Kuala Lumpur,2138,118949
29/7/2021,Labuan,11,9645
29/7/2021,Putrajaya,84,3735
30/7/2021,Johor,1104,89539
30/7/2021,Kedah,1281,44242
30/7/2021,Kelantan,656,42414
30/7/2021,Melaka,581,30669
30/7/2021,Negeri Sembilan,1079,70562
30/7/2021,Pahang,540,23783
30/7/2021,Perak,810,36904
30/7/2021,Perlis,13,688
30/7/2021,Penang,689,45120
30/7/2021,Sabah,1066,83686
30/7/2021,Sarawak,450,76243
30/7/2021,Selangor,6092,401021
30/7/2021,Terengganu,258,16065
30/7/2021,Kuala Lumpur,2114,121063
30/7/2021,Labuan,7,9652
30/7/2021,Putrajaya,100,3835
31/7/2021,Johor,1144,90683
31/7/2021,Kedah,1389,45631
31/7/2021,Kelantan,580,42994
31/7/2021,Melaka,697,31366
31/7/2021,Negeri Sembilan,929,71491
31/7/2021,Pahang,653,24436
31/7/2021,Perak,775,37679
31/7/2021,Perlis,16,704
31/7/2021,Penang,713,45833
31/7/2021,Sabah,1035,84721
31/7/2021,Sarawak,485,76728
31/7/2021,Selangor,6400,407421
31/7/2021,Terengganu,883,16948
31/7/2021,Kuala Lumpur,1962,123025
31/7/2021,Labuan,9,9661
31/7/2021,Putrajaya,116,3951
1/8/2021,Johor,1045,91728
1/8/2021,Kedah,1511,47142
1/8/2021,Kelantan,459,43453
1/8/2021,Melaka,686,32052
1/8/2021,Negeri Sembilan,809,72300
1/8/2021,Pahang,676,25112
1/8/2021,Perak,693,38372
1/8/2021,Perlis,21,725
1/8/2021,Penang,752,46585
1/8/2021,Sabah,1002,85723
1/8/2021,Sarawak,578,77306
1/8/2021,Selangor,6326,413747
1/8/2021,Terengganu,429,17377
1/8/2021,Kuala Lumpur,2086,125111
1/8/2021,Labuan,5,9666
1/8/2021,Putrajaya,72,4023
2/8/2021,Johor,1222,92950
2/8/2021,Kedah,1108,48250
2/8/2021,Kelantan,552,44005
2/8/2021,Melaka,463,32515
2/8/2021,Negeri Sembilan,862,73162
2/8/2021,Pahang,475,25587
2/8/2021,Perak,748,39120
2/8/2021,Perlis,9,734
2/8/2021,Penang,667,47252
2/8/2021,Sabah,1166,86889
2/8/2021,Sarawak,411,77717
2/8/2021,Selangor,6067,419814
2/8/2021,Terengganu,425,17802
2/8/2021,Kuala Lumpur,1536,126647
2/8/2021,Labuan,7,9673
2/8/2021,Putrajaya,46,4069
3/8/2021,Johor,1275,94225
3/8/2021,Kedah,1036,49286
3/8/2021,Kelantan,915,44920
3/8/2021,Melaka,508,33023
3/8/2021,Negeri Sembilan,816,73978
3/8/2021,Pahang,628,26215
3/8/2021,Perak,967,40087
3/8/2021,Perlis,7,741
3/8/2021,Penang,798,48050
3/8/2021,Sabah,1010,87899
3/8/2021,Sarawak,494,78211
3/8/2021,Selangor,5836,425650
3/8/2021,Terengganu,429,18231
3/8/2021,Kuala Lumpur,2309,128956
3/8/2021,Labuan,5,9678
3/8/2021,Putrajaya,72,4141
4/8/2021,Johor,1162,95387
4/8/2021,Kedah,1371,50657
4/8/2021,Kelantan,1003,45923
4/8/2021,Melaka,508,33531
4/8/2021,Negeri Sembilan,800,74778
4/8/2021,Pahang,558,26773
4/8/2021,Perak,662,40749
4/8/2021,Perlis,11,752
4/8/2021,Penang,867,48917
4/8/2021,Sabah,949,88848
4/8/2021,Sarawak,552,78763
4/8/2021,Selangor,8377,434027
4/8/2021,Terengganu,481,18712
4/8/2021,Kuala Lumpur,2467,131423
4/8/2021,Labuan,5,9683
4/8/2021,Putrajaya,46,4187
5/8/2021,Johor,1300,96687
5/8/2021,Kedah,1446,52103
5/8/2021,Kelantan,772,46695
5/8/2021,Melaka,622,34153
5/8/2021,Negeri Sembilan,989,75767
5/8/2021,Pahang,426,27199
5/8/2021,Perak,916,41665
5/8/2021,Perlis,4,756
5/8/2021,Penang,1022,49939
5/8/2021,Sabah,1062,89910
5/8/2021,Sarawak,759,79522
5/8/2021,Selangor,8549,442576
5/8/2021,Terengganu,501,19213
5/8/2021,Kuala Lumpur,2163,133586
5/8/2021,Labuan,15,9698
5/8/2021,Putrajaya,50,4237
6/8/2021,Johor,1275,97962
6/8/2021,Kedah,1371,53474
6/8/2021,Kelantan,938,47633
6/8/2021,Melaka,491,34644
6/8/2021,Negeri Sembilan,986,76753
6/8/2021,Pahang,610,27809
6/8/2021,Perak,624,42289
6/8/2021,Perlis,9,765
6/8/2021,Penang,776,50715
6/8/2021,Sabah,1291,91201
6/8/2021,Sarawak,652,80174
6/8/2021,Selangor,8792,451368
6/8/2021,Terengganu,460,19673
6/8/2021,Kuala Lumpur,2483,136069
6/8/2021,Labuan,9,9707
6/8/2021,Putrajaya,122,4359
7/8/2021,Johor,1182,99144
7/8/2021,Kedah,1514,54988
7/8/2021,Kelantan,930,48563
7/8/2021,Melaka,414,35058
7/8/2021,Negeri Sembilan,884,77637
7/8/2021,Pahang,714,28523
7/8/2021,Perak,774,43063
7/8/2021,Perlis,41,806
7/8/2021,Penang,959,51674
7/8/2021,Sabah,1255,92456
7/8/2021,Sarawak,573,80747
7/8/2021,Selangor,7084,458452
7/8/2021,Terengganu,425,20098
7/8/2021,Kuala Lumpur,2450,138519
7/8/2021,Labuan,2,9709
7/8/2021,Putrajaya,56,4415
8/8/2021,Johor,1308,100452
8/8/2021,Kedah,1610,56598
8/8/2021,Kelantan,870,49433
8/8/2021,Melaka,526,35584
8/8/2021,Negeri Sembilan,1140,78777
8/8/2021,Pahang,602,29125
8/8/2021,Perak,861,43924
8/8/2021,Perlis,6,812
8/8/2021,Penang,694,52368
8/8/2021,Sabah,1379,93835
8/8/2021,Sarawak,581,81328
8/8/2021,Selangor,6565,465017
8/8/2021,Terengganu,598,20696
8/8/2021,Kuala Lumpur,1883,140402
8/8/2021,Labuan,2,9711
8/8/2021,Putrajaya,63,4478
9/8/2021,Johor,1232,101684
9/8/2021,Kedah,1328,57926
9/8/2021,Kelantan,914,50347
9/8/2021,Melaka,360,35944
9/8/2021,Negeri Sembilan,1215,79992
9/8/2021,Pahang,604,29729
9/8/2021,Perak,935,44859
9/8/2021,Perlis,22,834
9/8/2021,Penang,908,53276
9/8/2021,Sabah,1247,95082
9/8/2021,Sarawak,589,81917
9/8/2021,Selangor,5740,470757
9/8/2021,Terengganu,501,21197
9/8/2021,Kuala Lumpur,1567,141969
9/8/2021,Labuan,8,9719
9/8/2021,Putrajaya,66,4544
10/8/2021,Johor,1344,103028
10/8/2021,Kedah,1830,59756
10/8/2021,Kelantan,1030,51377
10/8/2021,Melaka,578,36522
10/8/2021,Negeri Sembilan,564,80556
10/8/2021,Pahang,539,30268
10/8/2021,Perak,953,45812
10/8/2021,Perlis,24,858
10/8/2021,Penang,743,54019
10/8/2021,Sabah,1383,96465
10/8/2021,Sarawak,836,82753
10/8/2021,Selangor,7338,478095
10/8/2021,Terengganu,378,21575
10/8/2021,Kuala Lumpur,2374,144343
10/8/2021,Labuan,1,9720
10/8/2021,Putrajaya,76,4620
11/8/2021,Johor,1693,104721
11/8/2021,Kedah,1534,61290
11/8/2021,Kelantan,1284,52661
11/8/2021,Melaka,636,37158
11/8/2021,Negeri Sembilan,1015,81571
11/8/2021,Pahang,585,30853
11/8/2021,Perak,828,46640
11/8/2021,Perlis,29,887
11/8/2021,Penang,1385,55404
11/8/2021,Sabah,1514,97979
11/8/2021,Sarawak,634,83387
11/8/2021,Selangor,6921,485016
11/8/2021,Terengganu,613,22188
11/8/2021,Kuala Lumpur,2065,146408
11/8/2021,Labuan,3,9723
11/8/2021,Putrajaya,41,4661
12/8/2021,Johor,1706,106427
12/8/2021,Kedah,2143,63433
12/8/2021,Kelantan,972,53633
12/8/2021,Melaka,494,37652
12/8/2021,Negeri Sembilan,899,82470
12/8/2021,Pahang,629,31482
12/8/2021,Perak,930,47570
12/8/2021,Perlis,23,910
12/8/2021,Penang,1229,56633
12/8/2021,Sabah,2052,100031
12/8/2021,Sarawak,1216,84603
12/8/2021,Selangor,6278,491294
12/8/2021,Terengganu,594,22782
12/8/2021,Kuala Lumpur,2436,148844
12/8/2021,Labuan,11,9734
12/8/2021,Putrajaya,56,4717
13/8/2021,Johor,1485,107912
13/8/2021,Kedah,1807,65240
13/8/2021,Kelantan,1088,54721
13/8/2021,Melaka,723,38375
13/8/2021,Negeri Sembilan,974,83444
13/8/2021,Pahang,572,32054
13/8/2021,Perak,940,48510
13/8/2021,Perlis,50,960
13/8/2021,Penang,1316,57949
13/8/2021,Sabah,1654,101685
13/8/2021,Sarawak,715,85318
13/8/2021,Selangor,7449,498743
13/8/2021,Terengganu,440,23222
13/8/2021,Kuala Lumpur,2183,151027
13/8/2021,Labuan,6,9740
13/8/2021,Putrajaya,66,4783
14/8/2021,Johor,1425,109337
14/8/2021,Kedah,1796,67036
14/8/2021,Kelantan,1370,56091
14/8/2021,Melaka,521,38896
14/8/2021,Negeri Sembilan,727,84171
14/8/2021,Pahang,794,32848
14/8/2021,Perak,1003,49513
14/8/2021,Perlis,61,1021
14/8/2021,Penang,1251,59200
14/8/2021,Sabah,1752,103437
14/8/2021,Sarawak,725,86043
14/8/2021,Selangor,6606,505349
14/8/2021,Terengganu,560,23782
14/8/2021,Kuala Lumpur,2028,153055
14/8/2021,Labuan,0,9740
14/8/2021,Putrajaya,51,4834
15/8/2021,Johor,1508,110845
15/8/2021,Kedah,1596,68632
15/8/2021,Kelantan,1025,57116
15/8/2021,Melaka,631,39527
15/8/2021,Negeri Sembilan,698,84869
15/8/2021,Pahang,926,33774
15/8/2021,Perak,1069,50582
15/8/2021,Perlis,21,1042
15/8/2021,Penang,1111,60311
15/8/2021,Sabah,1665,105102
15/8/2021,Sarawak,963,87006
15/8/2021,Selangor,7307,512656
15/8/2021,Terengganu,534,24316
15/8/2021,Kuala Lumpur,1442,154497
15/8/2021,Labuan,3,9743
15/8/2021,Putrajaya,47,4881
16/8/2021,Johor,1510,112355
16/8/2021,Kedah,1592,70224
16/8/2021,Kelantan,1227,58343
16/8/2021,Melaka,1120,40647
16/8/2021,Negeri Sembilan,343,85212
16/8/2021,Pahang,646,34420
16/8/2021,Perak,938,51520
16/8/2021,Perlis,20,1062
16/8/2021,Penang,1251,61562
16/8/2021,Sabah,1728,106830
16/8/2021,Sarawak,1566,88572
16/8/2021,Selangor,5706,518362
16/8/2021,Terengganu,688,25004
16/8/2021,Kuala Lumpur,1360,155857
16/8/2021,Labuan,2,9745
16/8/2021,Putrajaya,43,4924
17/8/2021,Johor,1309,113664
17/8/2021,Kedah,1863,72087
17/8/2021,Kelantan,1268,59611
17/8/2021,Melaka,623,41270
17/8/2021,Negeri Sembilan,490,85702
17/8/2021,Pahang,670,35090
17/8/2021,Perak,1101,52621
17/8/2021,Perlis,37,1099
17/8/2021,Penang,1275,62837
17/8/2021,Sabah,2103,108933
17/8/2021,Sarawak,835,89407
17/8/2021,Selangor,5753,524115
17/8/2021,Terengganu,498,25502
17/8/2021,Kuala Lumpur,1765,157622
17/8/2021,Labuan,0,9745
17/8/2021,Putrajaya,41,4965
18/8/2021,Johor,1477,115141
18/8/2021,Kedah,1852,73939
18/8/2021,Kelantan,1351,60962
18/8/2021,Melaka,579,41849
18/8/2021,Negeri Sembilan,577,86279
18/8/2021,Pahang,675,35765
18/8/2021,Perak,1036,53657
18/8/2021,Perlis,50,1149
18/8/2021,Penang,1867,64704
18/8/2021,Sabah,2413,111346
18/8/2021,Sarawak,1403,90810
18/8/2021,Selangor,6858,530973
18/8/2021,Terengganu,487,25989
18/8/2021,Kuala Lumpur,1587,159209
18/8/2021,Labuan,5,9750
18/8/2021,Putrajaya,25,4990
19/8/2021,Johor,1526,116667
19/8/2021,Kedah,2137,76076
19/8/2021,Kelantan,1271,62233
19/8/2021,Melaka,737,42586
19/8/2021,Negeri Sembilan,556,86835
19/8/2021,Pahang,736,36501
19/8/2021,Perak,1229,54886
19/8/2021,Perlis,42,1191
19/8/2021,Penang,1655,66359
19/8/2021,Sabah,2583,113929
19/8/2021,Sarawak,1206,92016
19/8/2021,Selangor,7175,538148
19/8/2021,Terengganu,621,26610
19/8/2021,Kuala Lumpur,1439,160648
19/8/2021,Labuan,9,9759
19/8/2021,Putrajaya,26,5016
20/8/2021,Johor,1323,117990
20/8/2021,Kedah,1932,78008
20/8/2021,Kelantan,1281,63514
20/8/2021,Melaka,610,43196
20/8/2021,Negeri Sembilan,608,87443
20/8/2021,Pahang,517,37018
20/8/2021,Perak,1248,56134
20/8/2021,Perlis,64,1255
20/8/2021,Penang,1523,67882
20/8/2021,Sabah,2738,116667
20/8/2021,Sarawak,2548,94564
20/8/2021,Selangor,6974,545122
20/8/2021,Terengganu,521,27131
20/8/2021,Kuala Lumpur,1652,162300
20/8/2021,Labuan,1,9760
20/8/2021,Putrajaya,24,5040
21/8/2021,Johor,1558,119548
21/8/2021,Kedah,1880,79888
21/8/2021,Kelantan,1039,64553
21/8/2021,Melaka,882,44078
21/8/2021,Negeri Sembilan,405,87848
21/8/2021,Pahang,664,37682
21/8/2021,Perak,946,57080
21/8/2021,Perlis,38,1293
21/8/2021,Penang,1459,69341
21/8/2021,Sabah,2651,119318
21/8/2021,Sarawak,1964,96528
21/8/2021,Selangor,7011,552133
21/8/2021,Terengganu,495,27626
21/8/2021,Kuala Lumpur,1220,163520
21/8/2021,Labuan,9,9769
21/8/2021,Putrajaya,41,5081
22/8/2021,Johor,1391,120939
22/8/2021,Kedah,1948,81836
22/8/2021,Kelantan,1196,65749
22/8/2021,Melaka,558,44636
22/8/2021,Negeri Sembilan,508,88356
22/8/2021,Pahang,598,38280
22/8/2021,Perak,703,57783
22/8/2021,Perlis,54,1347
22/8/2021,Penang,1501,70842
22/8/2021,Sabah,2638,121956
22/8/2021,Sarawak,1772,98300
22/8/2021,Selangor,5379,557512
22/8/2021,Terengganu,534,28160
22/8/2021,Kuala Lumpur,999,164519
22/8/2021,Labuan,4,9773
22/8/2021,Putrajaya,24,5105
23/8/2021,Johor,1367,122306
23/8/2021,Kedah,1602,83438
23/8/2021,Kelantan,1176,66925
23/8/2021,Melaka,363,44999
23/8/2021,Negeri Sembilan,478,88834
23/8/2021,Pahang,506,38786
23/8/2021,Perak,952,58735
23/8/2021,Perlis,57,1404
23/8/2021,Penang,1451,72293
23/8/2021,Sabah,2474,124430
23/8/2021,Sarawak,1538,99838
23/8/2021,Selangor,4316,561828
23/8/2021,Terengganu,470,28630
23/8/2021,Kuala Lumpur,891,165410
23/8/2021,Labuan,7,9780
23/8/2021,Putrajaya,24,5129
24/8/2021,Johor,1743,124049
24/8/2021,Kedah,1772,85210
24/8/2021,Kelantan,1422,68347
24/8/2021,Melaka,396,45395
24/8/2021,Negeri Sembilan,351,89185
24/8/2021,Pahang,521,39307
24/8/2021,Perak,1242,59977
24/8/2021,Perlis,74,1478
24/8/2021,Penang,2054,74347
24/8/2021,Sabah,3376,127806
24/8/2021,Sarawak,1543,101381
24/8/2021,Selangor,4645,566473
24/8/2021,Terengganu,383,29013
24/8/2021,Kuala Lumpur,1284,166694
24/8/2021,Labuan,4,9784
24/8/2021,Putrajaya,27,5156
25/8/2021,Johor,1832,125881
25/8/2021,Kedah,2279,87489
25/8/2021,Kelantan,1424,69771
25/8/2021,Melaka,342,45737
25/8/2021,Negeri Sembilan,269,89454
25/8/2021,Pahang,522,39829
25/8/2021,Perak,1390,61367
25/8/2021,Perlis,44,1522
25/8/2021,Penang,1427,75774
25/8/2021,Sabah,3224,131030
25/8/2021,Sarawak,1667,103048
25/8/2021,Selangor,6325,572798
25/8/2021,Terengganu,744,29757
25/8/2021,Kuala Lumpur,1128,167822
25/8/2021,Labuan,4,9788
25/8/2021,Putrajaya,21,5177
26/8/2021,Johor,2785,128666
26/8/2021,Kedah,1538,89027
26/8/2021,Kelantan,1312,71083
26/8/2021,Melaka,515,46252
26/8/2021,Negeri Sembilan,526,89980
26/8/2021,Pahang,690,40519
26/8/2021,Perak,1170,62537
26/8/2021,Perlis,67,1589
26/8/2021,Penang,2078,77852
26/8/2021,Sabah,3487,134517
26/8/2021,Sarawak,2024,105072
26/8/2021,Selangor,6936,579734
26/8/2021,Terengganu,567,30324
26/8/2021,Kuala Lumpur,881,168703
26/8/2021,Labuan,3,9791
26/8/2021,Putrajaya,20,5197
27/8/2021,Johor,1809,130475
27/8/2021,Kedah,2072,91099
27/8/2021,Kelantan,1051,72134
27/8/2021,Melaka,589,46841
27/8/2021,Negeri Sembilan,338,90318
27/8/2021,Pahang,610,41129
27/8/2021,Perak,939,63476
27/8/2021,Perlis,76,1665
27/8/2021,Penang,1829,79681
27/8/2021,Sabah,3010,137527
27/8/2021,Sarawak,2224,107296
27/8/2021,Selangor,5920,585654
27/8/2021,Terengganu,488,30812
27/8/2021,Kuala Lumpur,1068,169771
27/8/2021,Labuan,8,9799
27/8/2021,Putrajaya,39,5236
28/8/2021,Johor,1896,132371
28/8/2021,Kedah,2162,93261
28/8/2021,Kelantan,1289,73423
28/8/2021,Melaka,269,47110
28/8/2021,Negeri Sembilan,345,90663
28/8/2021,Pahang,579,41708
28/8/2021,Perak,1061,64537
28/8/2021,Perlis,98,1763
28/8/2021,Penang,1920,81601
28/8/2021,Sabah,2834,140361
28/8/2021,Sarawak,2427,109723
28/8/2021,Selangor,5814,591468
28/8/2021,Terengganu,739,31551
28/8/2021,Kuala Lumpur,1111,170882
